"timestamp","temperature","humidity","datetime"
1753833600000,23.3,0,2025-07-30
1753840800000,23.3,0,2025-07-30 02:00:00
1753848000000,23.2,0,2025-07-30 04:00:00
1753855200000,23.4,0,2025-07-30 06:00:00
1753862400000,23.5,0,2025-07-30 08:00:00
1753869600000,23.8,0,2025-07-30 10:00:00
1753876800000,23.9,0,2025-07-30 12:00:00
1753884000000,23.9,0,2025-07-30 14:00:00
1753891200000,23.8,0,2025-07-30 16:00:00
1753910400000,23.5,0,2025-07-30 21:20:00
